subject,trial_number,Cross_position,Circle_1,Position_1,Color_1,Circle_2,Position_2,Color_2,Position_3,Color_3,Position_4,Color_4,p_confidence,response_color,response_time,angle_1,angle_2,angle_3,angle_4,angle_1_cue,angle_2_cue,angle_3_cue,angle_4_cue
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,7,3,57,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,6,5,50,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,12,0,-1,-66.93465427,9,-1,53.06534573,8,-6.934654267,5,113.0653457,6,2,8,58,-66.93465427,53.06534573,-6.934654267,113.0653457,23.06534573,143.0653457,83.06534573,203.0653457
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,6,6,74,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,6,5,39,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,4,2,53,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,7,8,48,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,2,3,29,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,2,4,44,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,4,7,39,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,6,9,53,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,13,0,-1,58.65529412,1,-1,178.6552941,6,118.6552941,2,238.6552941,2,2,1,32,58.65529412,178.6552941,118.6552941,238.6552941,148.6552941,268.6552941,208.6552941,328.6552941
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,4,1,54,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,7,6,37,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,4,4,37,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,7,8,59,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,3,5,75,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,5,7,41,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,0,3,55,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,2,9,37,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
1,14,0,-1,-159.5205212,5,-1,-39.52052121,5,-99.52052121,8,20.47947879,9,3,2,45,-159.5205212,-39.52052121,-99.52052121,20.47947879,-69.52052121,50.47947879,-9.520521206,110.4794788
